Município,Ano,PIB per capita
Andrelândia,2015,14711.64
Angelândia,2015,7990.93
Antônio Carlos,2015,10837.61
Antônio Dias,2015,15764.93
Antônio Prado de Minas,2015,11697.78
Araçaí,2015,16441.15
Aracitaba,2015,9478.16
Araçuaí,2015,9758.89
Araguari,2015,31775.44
Arantina,2015,15280.41
Araponga,2015,8435.61
Araporã,2015,204743.13
Arapuá,2015,34779.19
Araújos,2015,27110.81
Araxá,2015,47945.4
Arceburgo,2015,22319.87
Arcos,2015,31701.75
Areado,2015,13579.98
Argirita,2015,8978.71
Aricanduva,2015,8369.26
Arinos,2015,10857.42
Astolfo Dutra,2015,18914.37
Ataléia,2015,10129.48
Augusto de Lima,2015,11658.29
Baependi,2015,12499.82
Baldim,2015,9900.11
Bambuí,2015,20076.72
Bandeira,2015,8080.23
Bandeira do Sul,2015,10396.04
Barão de Cocais,2015,24924.0
Barão de Monte Alto,2015,7454.57
Barbacena,2015,17564.9
Barra Longa,2015,8953.44
Barroso,2015,16705.45
Bela Vista de Minas,2015,16001.36
Belmiro Braga,2015,13233.87
Belo Horizonte,2015,34888.3
Belo Oriente,2015,52443.88
Belo Vale,2015,15002.14
Berilo,2015,7279.36
Bertópolis,2015,7446.07
Berizal,2015,8129.77
Betim,2015,57282.7
Bias Fortes,2015,8240.52
Bicas,2015,15553.61
Biquinhas,2015,13177.95
Boa Esperança,2015,17301.05
Bocaina de Minas,2015,8940.1
Bocaiúva,2015,14151.72
Bom Despacho,2015,21272.95
Bom Jardim de Minas,2015,16520.45
Bom Jesus da Penha,2015,21366.68
Bom Jesus do Amparo,2015,11270.35
Bom Jesus do Galho,2015,8769.71
Bom Repouso,2015,11245.42
Bom Sucesso,2015,16957.19
Bonfim,2015,11041.19
Bonfinópolis de Minas,2015,27441.76
Bonito de Minas,2015,6007.55
Borda da Mata,2015,15564.7
Botelhos,2015,15769.19
Botumirim,2015,6510.36
Brasilândia de Minas,2015,11662.16
Brasília de Minas,2015,8214.16
Brás Pires,2015,6775.75
Braúnas,2015,24342.37
Brazópolis,2015,10901.55
Brumadinho,2015,42299.73
Bueno Brandão,2015,11201.31
Buenópolis,2015,10140.59
Bugre,2015,7330.21
Buritis,2015,24710.86
Buritizeiro,2015,10926.95
Cabeceira Grande,2015,29613.8
Cabo Verde,2015,14765.52
Cachoeira da Prata,2015,9792.26
Cachoeira de Minas,2015,19744.72
Cachoeira Dourada,2015,25100.08
Caetanópolis,2015,17768.39
Caeté,2015,13023.31
Caiana,2015,9884.58
Cajuri,2015,12772.81
Caldas,2015,14127.82
Camacho,2015,12361.53
Camanducaia,2015,21648.34
Cambuí,2015,30226.87
Cambuquira,2015,17294.04
Campanário,2015,9952.19
Campanha,2015,18365.28
Campestre,2015,14314.4
Campina Verde,2015,25485.94
Campo Azul,2015,7995.94
Campo Belo,2015,15793.84
Campo do Meio,2015,11420.28
Campo Florido,2015,44787.42
Campos Altos,2015,17752.0
Campos Gerais,2015,12007.88
Canaã,2015,10267.76
Canápolis,2015,21325.99
Cana Verde,2015,10680.82
Candeias,2015,15196.44
Cantagalo,2015,9657.78
Caparaó,2015,12327.7
Capela Nova,2015,8855.93
Capelinha,2015,13526.31
Capetinga,2015,13198.49
Capim Branco,2015,8021.79
Capinópolis,2015,18707.57
Capitão Andrade,2015,8208.37
Capitão Enéas,2015,14376.04
Capitólio,2015,21820.73
Caputira,2015,8560.55
Caraí,2015,5915.42
Caranaíba,2015,8468.84
Carandaí,2015,20315.42
Carangola,2015,14239.02
Caratinga,2015,15374.08
Carbonita,2015,16914.81
Careaçu,2015,18902.62
Carlos Chagas,2015,16439.63
Carmésia,2015,9767.45
Carmo da Cachoeira,2015,16607.44
Carmo da Mata,2015,14277.2
Carmo de Minas,2015,12388.72
Carmo do Cajuru,2015,16382.16
Carmo do Paranaíba,2015,19020.65
Carmo do Rio Claro,2015,17227.97
Carmópolis de Minas,2015,19666.14
Carneirinho,2015,26109.4
Carrancas,2015,15978.26
Carvalhópolis,2015,13481.77
Carvalhos,2015,10094.47
Casa Grande,2015,13144.3
Cascalho Rico,2015,15983.49
Cássia,2015,16008.05
Conceição da Barra de Minas,2015,9868.18
Cataguases,2015,19071.78
Catas Altas,2015,52580.24
Catas Altas da Noruega,2015,7766.31
Catuji,2015,8764.74
Catuti,2015,6864.53
Caxambu,2015,13567.03
Cedro do Abaeté,2015,14169.33
Central de Minas,2015,10606.9
Centralina,2015,14924.31
Chácara,2015,11159.05
Chalé,2015,10179.4
Chapada do Norte,2015,5468.45
Chapada Gaúcha,2015,10700.79
Chiador,2015,9630.49
Cipotânea,2015,6690.16
Claraval,2015,23188.87
Claro dos Poções,2015,7459.7
Cláudio,2015,18773.47
Coimbra,2015,11610.65
Coluna,2015,8389.28
Comendador Gomes,2015,30491.32
Comercinho,2015,6762.81
Conceição da Aparecida,2015,17524.45
Conceição das Pedras,2015,14498.0
Conceição das Alagoas,2015,23957.29
Conceição de Ipanema,2015,8470.83
Conceição do Mato Dentro,2015,45592.84
Conceição do Pará,2015,36782.89
Conceição do Rio Verde,2015,13155.68
Conceição dos Ouros,2015,11706.15
Cônego Marinho,2015,5910.19
Confins,2015,121898.35
Congonhal,2015,14692.9
Congonhas,2015,53898.71
Congonhas do Norte,2015,7112.87
Conquista,2015,48613.01
Conselheiro Lafaiete,2015,14981.42
Conselheiro Pena,2015,11311.22
Consolação,2015,12613.03
Contagem,2015,40119.7
Coqueiral,2015,13346.6
Coração de Jesus,2015,7337.93
Cordisburgo,2015,10175.57
Cordislândia,2015,14211.85
Corinto,2015,11859.18
Coroaci,2015,8558.94
Coromandel,2015,28323.46
Coronel Fabriciano,2015,14056.3
Coronel Murta,2015,8166.01
Coronel Pacheco,2015,11862.59
Coronel Xavier Chaves,2015,12326.45
Córrego Danta,2015,26870.83
Córrego do Bom Jesus,2015,8555.01
Córrego Fundo,2015,25114.06
Córrego Novo,2015,9710.47
Couto de Magalhães de Minas,2015,12541.64
Crisólita,2015,7373.41
Cristais,2015,13062.89
Cristália,2015,6250.58
Cristiano Otoni,2015,17015.43
Cristina,2015,13809.56
Crucilândia,2015,10704.35
Cruzeiro da Fortaleza,2015,18431.96
Cruzília,2015,12736.65
Cuparaque,2015,9295.43
Curral de Dentro,2015,7679.46
Curvelo,2015,17361.97
Datas,2015,8729.53
Delfim Moreira,2015,10258.87
Delfinópolis,2015,18509.39
Delta,2015,32119.68
Descoberto,2015,10446.58
Desterro de Entre Rios,2015,8897.01
Desterro do Melo,2015,11099.01
Diamantina,2015,13902.65
Diogo de Vasconcelos,2015,7596.93
Dionísio,2015,7808.57
Divinésia,2015,10284.54
Divino,2015,11340.31
Divino das Laranjeiras,2015,8312.92
Divinolândia de Minas,2015,6902.05
Divinópolis,2015,23754.87
Divisa Alegre,2015,10601.76
Divisa Nova,2015,12288.68
Divisópolis,2015,5670.61
Dom Bosco,2015,11912.84
Dom Cavati,2015,9134.87
Dom Joaquim,2015,8810.52
Dom Silvério,2015,13639.68
Dom Viçoso,2015,8561.89
Dona Euzébia,2015,10462.32
Dores de Campos,2015,21688.77
Dores de Guanhães,2015,18276.21
Dores do Indaiá,2015,13668.15
Dores do Turvo,2015,8654.17
Doresópolis,2015,34567.14
Douradoquara,2015,25651.85
Durandé,2015,10676.69
Elói Mendes,2015,16755.23
Engenheiro Caldas,2015,9797.35
Engenheiro Navarro,2015,8888.0
Entre Folhas,2015,8331.23
Entre Rios de Minas,2015,10743.73
Ervália,2015,14495.66
Esmeraldas,2015,8698.1
Espera Feliz,2015,16586.23
Espinosa,2015,8138.46
Espírito Santo do Dourado,2015,15266.16
Estiva,2015,20157.27
Estrela Dalva,2015,10755.16
Estrela do Indaiá,2015,23516.14
Estrela do Sul,2015,15518.82
Eugenópolis,2015,11903.13
Ewbank da Câmara,2015,9577.26
Extrema,2015,153745.38
Fama,2015,14738.83
Faria Lemos,2015,13599.85
Felício dos Santos,2015,7767.81
São Gonçalo do Rio Preto,2015,8537.42
Felisburgo,2015,7615.31
Felixlândia,2015,16694.31
Fernandes Tourinho,2015,9650.3
Ferros,2015,9536.38
Fervedouro,2015,9763.94
Florestal,2015,14036.71
Formiga,2015,19646.0
Formoso,2015,17773.85
Fortaleza de Minas,2015,21545.25
Fortuna de Minas,2015,11386.08
Francisco Badaró,2015,5733.45
Francisco Dumont,2015,8329.31
Francisco Sá,2015,11410.47
Franciscópolis,2015,9718.17
Frei Gaspar,2015,8392.95
Frei Inocêncio,2015,8901.89
Frei Lagonegro,2015,7277.07
Fronteira,2015,40947.0
Fronteira dos Vales,2015,6678.93
Fruta de Leite,2015,6086.4
Frutal,2015,24430.4
Funilândia,2015,11159.27
Galiléia,2015,11078.24
Gameleiras,2015,7120.83
Glaucilândia,2015,8033.25
Goiabeira,2015,9617.37
Goianá,2015,12187.18
Gonçalves,2015,11524.29
Gonzaga,2015,6825.62
Gouveia,2015,11290.73
Governador Valadares,2015,19527.81
Grão Mogol,2015,20203.44
Grupiara,2015,16634.34
Guanhães,2015,17428.25
Guapé,2015,13750.19
Guaraciaba,2015,7093.46
Guaraciama,2015,7459.58
Guaranésia,2015,17033.15
Guarani,2015,13422.42
Guarará,2015,9203.86
Guarda-Mor,2015,39918.78
Guaxupé,2015,40154.21
Guidoval,2015,13525.1
Guimarânia,2015,15625.38
Guiricema,2015,9847.02
Gurinhatã,2015,17902.78
Heliodora,2015,12841.69
Iapu,2015,8654.89
Ibertioga,2015,10743.77
Ibiá,2015,31409.59
Ibiaí,2015,7857.79
Ibiracatu,2015,6193.38
Ibiraci,2015,30071.86
Ibirité,2015,11153.5
Ibitiúra de Minas,2015,13353.98
Ibituruna,2015,10990.42
Icaraí de Minas,2015,6002.13
Igarapé,2015,15781.83
Igaratinga,2015,16202.55
Iguatama,2015,40963.35
Ijaci,2015,53520.53
Ilicínea,2015,12508.64
Imbé de Minas,2015,8048.0
Inconfidentes,2015,10950.93
Indaiabira,2015,7774.66
Indianópolis,2015,100327.6
Ingaí,2015,20048.83
Inhapim,2015,10389.55
Inhaúma,2015,13381.14
Inimutaba,2015,8561.21
Ipaba,2015,6912.98
Ipanema,2015,10405.69
Ipatinga,2015,32957.67
Ipiaçu,2015,17197.59
Ipuiúna,2015,13351.83
Iraí de Minas,2015,25636.94
Itabira,2015,32294.15
Itabirinha,2015,7667.63
Itabirito,2015,58674.8
Itacambira,2015,10155.63
Itacarambi,2015,9591.91
Itaguara,2015,16329.35
Itaipé,2015,7039.8
Itajubá,2015,28287.83
Itamarandiba,2015,14389.79
Itamarati de Minas,2015,10557.67
Itambacuri,2015,9951.27
Itambé do Mato Dentro,2015,10101.98
Itamogi,2015,14373.56
Itamonte,2015,40086.49
Itanhandu,2015,23870.72
Itanhomi,2015,8704.98
Itaobim,2015,13358.89
Itapagipe,2015,24402.86
Itapecerica,2015,18051.78
Itapeva,2015,24344.96
Itatiaiuçu,2015,68747.65
Itaú de Minas,2015,32111.43
Itaúna,2015,26968.25
Itaverava,2015,8743.46
Itinga,2015,7812.63
Itueta,2015,12432.02
Ituiutaba,2015,26564.1
Itumirim,2015,8524.59
Iturama,2015,48415.72
Itutinga,2015,20592.07
Jaboticatubas,2015,9732.68
Jacinto,2015,7530.01
Jacuí,2015,12207.07
Jacutinga,2015,20156.2
Jaguaraçu,2015,19875.95
Jaíba,2015,12698.58
Jampruca,2015,8737.73
Janaúba,2015,13648.07
Januária,2015,8716.88
Japaraíba,2015,13957.87
Japonvar,2015,6238.44
Jeceaba,2015,116020.02
Jenipapo de Minas,2015,6013.73
Jequeri,2015,10424.55
Jequitaí,2015,8845.85
Jequitibá,2015,16840.48
Jequitinhonha,2015,8229.34
Jesuânia,2015,10513.49
Joaíma,2015,7308.99
Joanésia,2015,15986.96
João Monlevade,2015,29771.06
João Pinheiro,2015,24441.69
Joaquim Felício,2015,9643.03
Jordânia,2015,6995.14
José Gonçalves de Minas,2015,7394.9
José Raydan,2015,8511.93
Josenópolis,2015,8139.72
Nova União,2015,10842.74
Juatuba,2015,45053.2
Juiz de Fora,2015,25998.36
Juramento,2015,9158.71
Juruaia,2015,15225.29
Juvenília,2015,7607.72
Ladainha,2015,5654.42
Lagamar,2015,17461.42
Lagoa da Prata,2015,26713.56
Lagoa dos Patos,2015,9174.32
Lagoa Dourada,2015,11720.35
Lagoa Formosa,2015,15879.95
Lagoa Grande,2015,19576.99
Lagoa Santa,2015,27869.13
Lajinha,2015,13887.42
Lambari,2015,14042.57
Lamim,2015,9353.27
Laranjal,2015,9698.55
Lassance,2015,14973.58
Lavras,2015,20973.46
Leandro Ferreira,2015,10909.83
Leme do Prado,2015,8228.06
Leopoldina,2015,18344.31
Liberdade,2015,13091.42
Lima Duarte,2015,13052.32
Limeira do Oeste,2015,37727.98
Lontra,2015,6023.14
Luisburgo,2015,11061.58
Luislândia,2015,6710.69
Luminárias,2015,11042.46
Luz,2015,23620.97
Machacalis,2015,8535.69
Machado,2015,20672.57
Madre de Deus de Minas,2015,21605.37
Malacacheta,2015,9355.55
Mamonas,2015,6026.5
Manga,2015,9666.84
Manhuaçu,2015,22523.87
Manhumirim,2015,18391.87
Mantena,2015,12439.68
Maravilhas,2015,12086.05
Mar de Espanha,2015,11516.73
Maria da Fé,2015,9985.58
Mariana,2015,55349.36
Marilac,2015,8869.31
Mário Campos,2015,10005.15
Maripá de Minas,2015,14799.3
Marliéria,2015,9138.32
Marmelópolis,2015,9386.29
Martinho Campos,2015,19055.52
Martins Soares,2015,14695.46
Mata Verde,2015,6285.27
Materlândia,2015,8246.57
Mateus Leme,2015,17769.66
Matias Barbosa,2015,35311.11
Matias Cardoso,2015,11675.2
Matipó,2015,19654.93
Mato Verde,2015,8030.92
Matozinhos,2015,26405.12
Matutina,2015,15857.87
Medeiros,2015,28337.54
Medina,2015,9678.01
Mendes Pimentel,2015,7704.48
Mercês,2015,9454.84
Mesquita,2015,7261.2
Minas Novas,2015,8884.52
Minduri,2015,17412.95
Mirabela,2015,7727.44
Miradouro,2015,11362.18
Miraí,2015,14887.55
Miravânia,2015,6534.12
Moeda,2015,10008.56
Moema,2015,10992.23
Monjolos,2015,11984.02
Monsenhor Paulo,2015,20693.71
Montalvânia,2015,7521.81
Monte Alegre de Minas,2015,24344.48
Monte Azul,2015,7826.71
Monte Belo,2015,16019.24
Monte Carmelo,2015,23346.47
Monte Formoso,2015,5822.75
Monte Santo de Minas,2015,16716.79
Montes Claros,2015,20315.03
Monte Sião,2015,17283.77
Montezuma,2015,7049.91
Morada Nova de Minas,2015,24078.78
Morro da Garça,2015,56885.06
Morro do Pilar,2015,9293.75
Munhoz,2015,10233.46
Muriaé,2015,17642.34
Mutum,2015,10901.09
Muzambinho,2015,18855.57
Nacip Raydan,2015,8491.05
Nanuque,2015,15249.01
Naque,2015,9616.2
Natalândia,2015,12030.52
Natércia,2015,13956.04
Nazareno,2015,25877.91
Nepomuceno,2015,14710.96
Ninheira,2015,6903.74
Nova Belém,2015,14879.18
Nova Era,2015,18049.19
Nova Lima,2015,81073.53
Nova Módica,2015,10366.32
Nova Ponte,2015,58749.69
Nova Porteirinha,2015,11903.17
Nova Resende,2015,16715.46
Nova Serrana,2015,21320.92
Novo Cruzeiro,2015,6496.22
Novo Oriente de Minas,2015,6034.39
Novorizonte,2015,7622.21
Olaria,2015,10615.98
Olhos-d'Água,2015,14468.17
Olímpio Noronha,2015,12578.43
Oliveira,2015,17447.2
Oliveira Fortes,2015,12368.47
Onça de Pitangui,2015,15957.79
Oratórios,2015,9404.7
Orizânia,2015,7863.01
Ouro Branco,2015,84197.07
Ouro Fino,2015,17075.13
Ouro Preto,2015,52924.88
Ouro Verde de Minas,2015,6776.62
Padre Carvalho,2015,9102.67
Padre Paraíso,2015,7384.13
Paineiras,2015,11357.21
Pains,2015,31093.52
Pai Pedro,2015,6272.7
Paiva,2015,11910.69
Palma,2015,8657.03
Palmópolis,2015,6967.2
Papagaios,2015,14306.66
Paracatu,2015,31288.5
Pará de Minas,2015,26095.22
Paraguaçu,2015,17608.3
Paraisópolis,2015,18086.39
Paraopeba,2015,18406.9
Passabém,2015,10191.82
Passa Quatro,2015,18440.04
Passa Tempo,2015,16509.45
Passa Vinte,2015,13128.65
Passos,2015,19028.76
Patis,2015,6480.59
Patos de Minas,2015,25614.65
Patrocínio,2015,24368.59
Patrocínio do Muriaé,2015,14907.93
Paula Cândido,2015,8627.95
Paulistas,2015,8991.81
Pavão,2015,7620.04
Peçanha,2015,9830.03
Pedra Azul,2015,9062.01
Pedra Bonita,2015,7522.63
Pedra do Anta,2015,9956.3
Pedra do Indaiá,2015,18838.6
Pedra Dourada,2015,12496.17
Pedralva,2015,10651.98
Pedras de Maria da Cruz,2015,6511.16
Pedrinópolis,2015,24224.52
Pedro Leopoldo,2015,23781.73
Pedro Teixeira,2015,11042.19
Pequeri,2015,11972.02
Pequi,2015,12563.45
Perdigão,2015,14258.6
Perdizes,2015,32571.31
Perdões,2015,16840.14
Periquito,2015,11270.47
Pescador,2015,8883.01
Piau,2015,19072.9
Piedade de Caratinga,2015,9820.39
Piedade de Ponte Nova,2015,9963.09
Piedade do Rio Grande,2015,14175.27
Piedade dos Gerais,2015,11519.53
Pimenta,2015,17793.56
Pingo-d'Água,2015,7444.07
Pintópolis,2015,7133.27
Piracema,2015,14582.15
Pirajuba,2015,40647.06
Piranga,2015,7497.96
Piranguçu,2015,8910.26
Piranguinho,2015,10847.95
Pirapetinga,2015,39310.02
Pirapora,2015,22747.78
Piraúba,2015,12510.68
Pitangui,2015,14838.44
Piumhi,2015,20697.44
Planura,2015,33350.45
Poço Fundo,2015,14073.54
Poços de Caldas,2015,39739.73
Pocrane,2015,8680.41
Pompéu,2015,19758.67
Ponte Nova,2015,23161.38
Ponto Chique,2015,8253.76
Ponto dos Volantes,2015,7029.27
Porteirinha,2015,7757.08
Porto Firme,2015,7723.02
Poté,2015,7600.62
Pouso Alegre,2015,45556.34
Pouso Alto,2015,20624.97
Prados,2015,14359.96
Prata,2015,30009.78
Pratápolis,2015,15567.95
Pratinha,2015,20340.71
Presidente Bernardes,2015,6985.37
Presidente Juscelino,2015,11157.02
Presidente Kubitschek,2015,7739.05
Presidente Olegário,2015,18378.68
Alto Jequitibá,2015,12810.62
Prudente de Morais,2015,12556.32
Quartel Geral,2015,11720.73
Queluzito,2015,12547.99
Raposos,2015,8675.15
Raul Soares,2015,10712.13
Recreio,2015,7831.15
Reduto,2015,11153.92
Resende Costa,2015,10476.89
Resplendor,2015,12772.55
Ressaquinha,2015,33916.25
Riachinho,2015,10269.63
Riacho dos Machados,2015,13634.85
Ribeirão das Neves,2015,10754.25
Ribeirão Vermelho,2015,20300.53
Rio Acima,2015,13555.86
Rio Casca,2015,12043.63
Rio Doce,2015,9761.43
Rio do Prado,2015,7173.68
Rio Espera,2015,6631.94
Rio Manso,2015,12173.05
Rio Novo,2015,11159.09
Rio Paranaíba,2015,37579.85
Rio Pardo de Minas,2015,7178.51
Rio Piracicaba,2015,24299.29
Rio Pomba,2015,15088.9
Rio Preto,2015,9889.96
Rio Vermelho,2015,7616.88
Ritápolis,2015,10890.25
Rochedo de Minas,2015,10126.95
Rodeiro,2015,36583.09
Romaria,2015,32120.16
Rosário da Limeira,2015,9638.06
Rubelita,2015,6943.72
Rubim,2015,7775.38
Sabará,2015,16366.2
Sabinópolis,2015,9429.2
Sacramento,2015,46239.63
Salinas,2015,12895.68
Salto da Divisa,2015,12501.13
Santa Bárbara,2015,23126.46
Santa Bárbara do Leste,2015,8552.78
Santa Bárbara do Monte Verde,2015,13819.38
Santa Bárbara do Tugúrio,2015,10939.23
Santa Cruz de Minas,2015,9568.81
Santa Cruz de Salinas,2015,7854.14
Santa Cruz do Escalvado,2015,7938.46
Santa Efigênia de Minas,2015,7279.52
Santa Fé de Minas,2015,8692.25
Santa Helena de Minas,2015,6154.76
Santa Juliana,2015,51576.75
Santa Luzia,2015,15004.28
Santa Margarida,2015,14217.23
Santa Maria de Itabira,2015,12155.82
Santa Maria do Salto,2015,6735.86
Santa Maria do Suaçuí,2015,7866.66
Santana da Vargem,2015,15689.26
Santana de Cataguases,2015,11655.02
Santana de Pirapama,2015,10056.89
Santana do Deserto,2015,8892.05
Santana do Garambéu,2015,10320.58
Santana do Jacaré,2015,14019.54
Santana do Manhuaçu,2015,10034.69
Santana do Paraíso,2015,14935.64
Santana do Riacho,2015,11895.03
Santana dos Montes,2015,8287.16
Santa Rita de Caldas,2015,16055.2
Santa Rita de Jacutinga,2015,9969.26
Santa Rita de Minas,2015,11086.52
Santa Rita de Ibitipoca,2015,9933.5
Santa Rita do Itueto,2015,15390.97
Santa Rita do Sapucaí,2015,34465.95
Santa Rosa da Serra,2015,13037.25
Santa Vitória,2015,30598.66
Santo Antônio do Amparo,2015,11997.31
Santo Antônio do Aventureiro,2015,10054.0
Santo Antônio do Grama,2015,13019.58
Santo Antônio do Itambé,2015,7568.23
Santo Antônio do Jacinto,2015,6392.88
Santo Antônio do Monte,2015,16080.75
Santo Antônio do Retiro,2015,6420.95
Santo Antônio do Rio Abaixo,2015,11073.6
Santo Hipólito,2015,11744.85
Santos Dumont,2015,17823.65
São Bento Abade,2015,11436.43
São Brás do Suaçuí,2015,17733.3
São Domingos das Dores,2015,10605.22
São Domingos do Prata,2015,10670.31
São Félix de Minas,2015,8704.61
São Francisco,2015,7684.38
São Francisco de Paula,2015,12846.0
São Francisco de Sales,2015,19607.39
São Francisco do Glória,2015,9957.08
São Geraldo,2015,12844.15
São Geraldo da Piedade,2015,8568.44
São Geraldo do Baixio,2015,9275.8
São Gonçalo do Abaeté,2015,25940.84
São Gonçalo do Pará,2015,14193.21
São Gonçalo do Rio Abaixo,2015,169387.82
São Gonçalo do Sapucaí,2015,22033.48
São Gotardo,2015,18371.19
São João Batista do Glória,2015,16770.21
São João da Lagoa,2015,8420.74
São João da Mata,2015,12599.43
São João da Ponte,2015,7065.24
São João das Missões,2015,5038.17
São João del Rei,2015,18645.67
São João do Manhuaçu,2015,13439.05
São João do Manteninha,2015,10475.7
São João do Oriente,2015,9187.64
São João do Pacuí,2015,7266.2
São João do Paraíso,2015,8297.38
São João Evangelista,2015,9966.61
São João Nepomuceno,2015,13566.99
São Joaquim de Bicas,2015,17829.65
São José da Barra,2015,50203.77
São José da Lapa,2015,20106.17
São José da Safira,2015,8444.27
São José da Varginha,2015,16983.03
São José do Alegre,2015,9600.21
São José do Divino,2015,8813.65
São José do Goiabal,2015,8380.41
São José do Jacuri,2015,8967.58
São José do Mantimento,2015,9745.99
São Lourenço,2015,19311.54
São Miguel do Anta,2015,9260.12
São Pedro da União,2015,15848.07
São Pedro dos Ferros,2015,12360.84
São Pedro do Suaçuí,2015,8378.52
São Romão,2015,9501.81
São Roque de Minas,2015,20091.05
São Sebastião da Bela Vista,2015,37971.87
São Sebastião da Vargem Alegre,2015,18643.96
São Sebastião do Anta,2015,8416.32
São Sebastião do Maranhão,2015,5959.15
São Sebastião do Oeste,2015,59857.6
São Sebastião do Paraíso,2015,23729.18
São Sebastião do Rio Preto,2015,10665.2
São Sebastião do Rio Verde,2015,10289.74
São Tiago,2015,12297.94
São Tomás de Aquino,2015,14434.98
São Tomé das Letras,2015,11679.3
São Vicente de Minas,2015,17088.68
Sapucaí-Mirim,2015,12379.14
Sardoá,2015,7977.05
Sarzedo,2015,24731.34
Setubinha,2015,5556.94
Sem-Peixe,2015,9528.63
Senador Amaral,2015,9300.27
Senador Cortes,2015,10363.34
Senador Firmino,2015,8895.68
Senador José Bento,2015,13789.52
Senador Modestino Gonçalves,2015,16304.08
Senhora de Oliveira,2015,8772.44
Senhora do Porto,2015,8263.22
Senhora dos Remédios,2015,7414.31
Sericita,2015,10878.59
Seritinga,2015,27611.54
Serra Azul de Minas,2015,6816.05
Serra da Saudade,2015,20291.64
Serra dos Aimorés,2015,12312.33
Serra do Salitre,2015,20448.32
Serrania,2015,13001.52
Serranópolis de Minas,2015,6445.51
Serranos,2015,14099.11
Serro,2015,9516.35
Sete Lagoas,2015,33092.29
Silveirânia,2015,10443.57
Silvianópolis,2015,15579.38
Simão Pereira,2015,23223.7
Simonésia,2015,8621.34
Sobrália,2015,8363.61
Soledade de Minas,2015,8512.49
Tabuleiro,2015,11690.39
Taiobeiras,2015,11806.65
Taparuba,2015,9904.0
Tapira,2015,92304.7
Tapiraí,2015,21485.5
Taquaraçu de Minas,2015,11391.99
Tarumirim,2015,8734.47
Teixeiras,2015,9533.67
Teófilo Otoni,2015,16060.25
Timóteo,2015,31913.08
Tiradentes,2015,18054.86
Tiros,2015,21687.48
Tocantins,2015,14835.71
Tocos do Moji,2015,12070.99
Toledo,2015,8750.91
