Município,Ano,RISP,RMBH,Número de Vítimas
SAO JOSE DO GOIABAL,2017,12º RISP - Ipatinga,3) Interior de MG,32
SAO JOSE DO GOIABAL,2018,12º RISP - Ipatinga,3) Interior de MG,31
SAO JOSE DO GOIABAL,2019,12º RISP - Ipatinga,3) Interior de MG,25
SAO JOSE DO GOIABAL,2020,12º Departamento - Ipatinga,3) Interior de MG,26
SAO JOSE DO GOIABAL,2021,12º Departamento - Ipatinga,3) Interior de MG,33
SAO JOSE DO JACURI,2014,8º RISP - Governador Valadares,3) Interior de MG,18
SAO JOSE DO JACURI,2015,8º RISP - Governador Valadares,3) Interior de MG,28
SAO JOSE DO JACURI,2016,8º RISP - Governador Valadares,3) Interior de MG,19
SAO JOSE DO JACURI,2017,8º RISP - Governador Valadares,3) Interior de MG,27
SAO JOSE DO JACURI,2018,8º RISP - Governador Valadares,3) Interior de MG,26
SAO JOSE DO JACURI,2019,8º RISP - Governador Valadares,3) Interior de MG,31
SAO JOSE DO JACURI,2020,8º Departamento - Governador Valadares,3) Interior de MG,32
SAO JOSE DO JACURI,2021,8º Departamento - Governador Valadares,3) Interior de MG,35
SAO JOSE DO MANTIMENTO,2014,12º RISP - Ipatinga,3) Interior de MG,15
SAO JOSE DO MANTIMENTO,2015,12º RISP - Ipatinga,3) Interior de MG,7
SAO JOSE DO MANTIMENTO,2016,12º RISP - Ipatinga,3) Interior de MG,13
SAO JOSE DO MANTIMENTO,2017,12º RISP - Ipatinga,3) Interior de MG,8
SAO JOSE DO MANTIMENTO,2018,12º RISP - Ipatinga,3) Interior de MG,15
SAO JOSE DO MANTIMENTO,2019,12º RISP - Ipatinga,3) Interior de MG,14
SAO JOSE DO MANTIMENTO,2020,12º Departamento - Ipatinga,3) Interior de MG,15
SAO JOSE DO MANTIMENTO,2021,12º Departamento - Ipatinga,3) Interior de MG,23
SAO LOURENCO,2014,17º RISP - Pouso Alegre,3) Interior de MG,428
SAO LOURENCO,2015,17º RISP - Pouso Alegre,3) Interior de MG,294
SAO LOURENCO,2016,17º RISP - Pouso Alegre,3) Interior de MG,364
SAO LOURENCO,2017,17º RISP - Pouso Alegre,3) Interior de MG,349
SAO LOURENCO,2018,17º RISP - Pouso Alegre,3) Interior de MG,341
SAO LOURENCO,2019,17º RISP - Pouso Alegre,3) Interior de MG,341
SAO LOURENCO,2020,17º Departamento - Pouso Alegre,3) Interior de MG,338
SAO LOURENCO,2021,17º Departamento - Pouso Alegre,3) Interior de MG,322
SAO MIGUEL DO ANTA,2014,4º RISP - Juiz de Fora,3) Interior de MG,59
SAO MIGUEL DO ANTA,2015,4º RISP - Juiz de Fora,3) Interior de MG,38
SAO MIGUEL DO ANTA,2016,4º RISP - Juiz de Fora,3) Interior de MG,44
SAO MIGUEL DO ANTA,2017,4º RISP - Juiz de Fora,3) Interior de MG,46
SAO MIGUEL DO ANTA,2018,4º RISP - Juiz de Fora,3) Interior de MG,40
SAO MIGUEL DO ANTA,2019,4º RISP - Juiz de Fora,3) Interior de MG,32
SAO MIGUEL DO ANTA,2020,4º Departamento - Juiz de Fora,3) Interior de MG,42
SAO MIGUEL DO ANTA,2021,4º Departamento - Juiz de Fora,3) Interior de MG,30
SAO PEDRO DA UNIAO,2014,18º RISP - Poços de Caldas,3) Interior de MG,18
SAO PEDRO DA UNIAO,2015,18º RISP - Poços de Caldas,3) Interior de MG,28
SAO PEDRO DA UNIAO,2016,18º RISP - Poços de Caldas,3) Interior de MG,33
SAO PEDRO DA UNIAO,2017,18º RISP - Poços de Caldas,3) Interior de MG,22
SAO PEDRO DA UNIAO,2018,18º RISP - Poços de Caldas,3) Interior de MG,25
SAO PEDRO DA UNIAO,2019,18º RISP - Poços de Caldas,3) Interior de MG,24
SAO PEDRO DA UNIAO,2020,18º Departamento - Poços de Caldas,3) Interior de MG,34
SAO PEDRO DA UNIAO,2021,18º Departamento - Poços de Caldas,3) Interior de MG,29
SAO PEDRO DO SUACUI,2014,8º RISP - Governador Valadares,3) Interior de MG,46
SAO PEDRO DO SUACUI,2015,8º RISP - Governador Valadares,3) Interior de MG,38
SAO PEDRO DO SUACUI,2016,8º RISP - Governador Valadares,3) Interior de MG,57
SAO PEDRO DO SUACUI,2017,8º RISP - Governador Valadares,3) Interior de MG,31
SAO PEDRO DO SUACUI,2018,8º RISP - Governador Valadares,3) Interior de MG,23
SAO PEDRO DO SUACUI,2019,8º RISP - Governador Valadares,3) Interior de MG,37
SAO PEDRO DO SUACUI,2020,8º Departamento - Governador Valadares,3) Interior de MG,33
SAO PEDRO DO SUACUI,2021,8º Departamento - Governador Valadares,3) Interior de MG,38
SAO PEDRO DOS FERROS,2014,12º RISP - Ipatinga,3) Interior de MG,50
SAO PEDRO DOS FERROS,2015,12º RISP - Ipatinga,3) Interior de MG,54
SAO PEDRO DOS FERROS,2016,12º RISP - Ipatinga,3) Interior de MG,65
SAO PEDRO DOS FERROS,2017,12º RISP - Ipatinga,3) Interior de MG,59
SAO PEDRO DOS FERROS,2018,12º RISP - Ipatinga,3) Interior de MG,57
SAO PEDRO DOS FERROS,2019,12º RISP - Ipatinga,3) Interior de MG,86
SAO PEDRO DOS FERROS,2020,12º Departamento - Ipatinga,3) Interior de MG,95
SAO PEDRO DOS FERROS,2021,12º Departamento - Ipatinga,3) Interior de MG,73
SAO ROMAO,2014,14º RISP - Curvelo,3) Interior de MG,86
SAO ROMAO,2015,14º RISP - Curvelo,3) Interior de MG,64
SAO ROMAO,2016,14º RISP - Curvelo,3) Interior de MG,68
SAO ROMAO,2017,14º RISP - Curvelo,3) Interior de MG,68
SAO ROMAO,2018,14º RISP - Curvelo,3) Interior de MG,50
SAO ROMAO,2019,14º RISP - Curvelo,3) Interior de MG,69
SAO ROMAO,2020,14º Departamento - Curvelo,3) Interior de MG,67
SAO ROMAO,2021,14º Departamento - Curvelo,3) Interior de MG,56
SAO ROQUE DE MINAS,2014,18º RISP - Poços de Caldas,3) Interior de MG,39
SAO ROQUE DE MINAS,2015,18º RISP - Poços de Caldas,3) Interior de MG,36
SAO ROQUE DE MINAS,2016,18º RISP - Poços de Caldas,3) Interior de MG,33
SAO ROQUE DE MINAS,2017,18º RISP - Poços de Caldas,3) Interior de MG,31
SAO ROQUE DE MINAS,2018,18º RISP - Poços de Caldas,3) Interior de MG,35
SAO ROQUE DE MINAS,2019,18º RISP - Poços de Caldas,3) Interior de MG,34
SAO ROQUE DE MINAS,2020,18º Departamento - Poços de Caldas,3) Interior de MG,40
SAO ROQUE DE MINAS,2021,18º Departamento - Poços de Caldas,3) Interior de MG,39
SAO SEB.DO RIO PRETO,2014,14º RISP - Curvelo,3) Interior de MG,10
SAO SEB.DO RIO PRETO,2015,14º RISP - Curvelo,3) Interior de MG,7
SAO SEB.DO RIO PRETO,2016,14º RISP - Curvelo,3) Interior de MG,6
SAO SEB.DO RIO PRETO,2017,14º RISP - Curvelo,3) Interior de MG,7
SAO SEB.DO RIO PRETO,2018,14º RISP - Curvelo,3) Interior de MG,16
SAO SEB.DO RIO PRETO,2019,14º RISP - Curvelo,3) Interior de MG,6
SAO SEB.DO RIO PRETO,2020,14º Departamento - Curvelo,3) Interior de MG,8
SAO SEB.DO RIO PRETO,2021,14º Departamento - Curvelo,3) Interior de MG,11
SAO SEBAST. DO MARANHAO,2014,8º RISP - Governador Valadares,3) Interior de MG,34
SAO SEBAST. DO MARANHAO,2015,8º RISP - Governador Valadares,3) Interior de MG,34
SAO SEBAST. DO MARANHAO,2016,8º RISP - Governador Valadares,3) Interior de MG,40
SAO SEBAST. DO MARANHAO,2017,8º RISP - Governador Valadares,3) Interior de MG,41
SAO SEBAST. DO MARANHAO,2018,8º RISP - Governador Valadares,3) Interior de MG,45
SAO SEBAST. DO MARANHAO,2019,8º RISP - Governador Valadares,3) Interior de MG,39
SAO SEBAST. DO MARANHAO,2020,8º Departamento - Governador Valadares,3) Interior de MG,50
SAO SEBAST. DO MARANHAO,2021,8º Departamento - Governador Valadares,3) Interior de MG,49
SAO SEBASTIAO DA BELA VISTA,2014,17º RISP - Pouso Alegre,3) Interior de MG,33
SAO SEBASTIAO DA BELA VISTA,2015,17º RISP - Pouso Alegre,3) Interior de MG,34
SAO SEBASTIAO DA BELA VISTA,2016,17º RISP - Pouso Alegre,3) Interior de MG,44
SAO SEBASTIAO DA BELA VISTA,2017,17º RISP - Pouso Alegre,3) Interior de MG,41
SAO SEBASTIAO DA BELA VISTA,2018,17º RISP - Pouso Alegre,3) Interior de MG,43
SAO SEBASTIAO DA BELA VISTA,2019,17º RISP - Pouso Alegre,3) Interior de MG,41
SAO SEBASTIAO DA BELA VISTA,2020,17º Departamento - Pouso Alegre,3) Interior de MG,46
SAO SEBASTIAO DA BELA VISTA,2021,17º Departamento - Pouso Alegre,3) Interior de MG,43
SAO SEBASTIAO DA VARGEM ALEGRE,2014,4º RISP - Juiz de Fora,3) Interior de MG,22
SAO SEBASTIAO DA VARGEM ALEGRE,2015,4º RISP - Juiz de Fora,3) Interior de MG,21
SAO SEBASTIAO DA VARGEM ALEGRE,2016,4º RISP - Juiz de Fora,3) Interior de MG,15
SAO SEBASTIAO DA VARGEM ALEGRE,2017,4º RISP - Juiz de Fora,3) Interior de MG,9
SAO SEBASTIAO DA VARGEM ALEGRE,2018,4º RISP - Juiz de Fora,3) Interior de MG,35
SAO SEBASTIAO DA VARGEM ALEGRE,2019,4º RISP - Juiz de Fora,3) Interior de MG,16
SAO SEBASTIAO DA VARGEM ALEGRE,2020,4º Departamento - Juiz de Fora,3) Interior de MG,11
SAO SEBASTIAO DA VARGEM ALEGRE,2021,4º Departamento - Juiz de Fora,3) Interior de MG,26
SAO SEBASTIAO DO ANTA,2014,12º RISP - Ipatinga,3) Interior de MG,18
SAO SEBASTIAO DO ANTA,2015,12º RISP - Ipatinga,3) Interior de MG,32
SAO SEBASTIAO DO ANTA,2016,12º RISP - Ipatinga,3) Interior de MG,32
SAO SEBASTIAO DO ANTA,2017,12º RISP - Ipatinga,3) Interior de MG,26
SAO SEBASTIAO DO ANTA,2018,12º RISP - Ipatinga,3) Interior de MG,32
SAO SEBASTIAO DO ANTA,2019,12º RISP - Ipatinga,3) Interior de MG,37
SAO SEBASTIAO DO ANTA,2020,12º Departamento - Ipatinga,3) Interior de MG,34
SAO SEBASTIAO DO ANTA,2021,12º Departamento - Ipatinga,3) Interior de MG,43
SAO SEBASTIAO DO OESTE,2014,7º RISP - Divinópolis,3) Interior de MG,18
SAO SEBASTIAO DO OESTE,2015,7º RISP - Divinópolis,3) Interior de MG,31
SAO SEBASTIAO DO OESTE,2016,7º RISP - Divinópolis,3) Interior de MG,20
SAO SEBASTIAO DO OESTE,2017,7º RISP - Divinópolis,3) Interior de MG,33
SAO SEBASTIAO DO OESTE,2018,7º RISP - Divinópolis,3) Interior de MG,39
SAO SEBASTIAO DO OESTE,2019,7º RISP - Divinópolis,3) Interior de MG,46
SAO SEBASTIAO DO OESTE,2020,7º Departamento - Divinópolis,3) Interior de MG,36
SAO SEBASTIAO DO OESTE,2021,7º Departamento - Divinópolis,3) Interior de MG,34
SAO SEBASTIAO DO RIO VERDE,2014,17º RISP - Pouso Alegre,3) Interior de MG,4
SAO SEBASTIAO DO RIO VERDE,2015,17º RISP - Pouso Alegre,3) Interior de MG,9
SAO SEBASTIAO DO RIO VERDE,2016,17º RISP - Pouso Alegre,3) Interior de MG,10
SAO SEBASTIAO DO RIO VERDE,2017,17º RISP - Pouso Alegre,3) Interior de MG,9
SAO SEBASTIAO DO RIO VERDE,2018,17º RISP - Pouso Alegre,3) Interior de MG,8
SAO SEBASTIAO DO RIO VERDE,2019,17º RISP - Pouso Alegre,3) Interior de MG,8
SAO SEBASTIAO DO RIO VERDE,2020,17º Departamento - Pouso Alegre,3) Interior de MG,9
SAO SEBASTIAO DO RIO VERDE,2021,17º Departamento - Pouso Alegre,3) Interior de MG,4
SAO SEBASTIAO PARAISO,2014,18º RISP - Poços de Caldas,3) Interior de MG,530
SAO SEBASTIAO PARAISO,2015,18º RISP - Poços de Caldas,3) Interior de MG,507
SAO SEBASTIAO PARAISO,2016,18º RISP - Poços de Caldas,3) Interior de MG,582
SAO SEBASTIAO PARAISO,2017,18º RISP - Poços de Caldas,3) Interior de MG,646
SAO SEBASTIAO PARAISO,2018,18º RISP - Poços de Caldas,3) Interior de MG,651
SAO SEBASTIAO PARAISO,2019,18º RISP - Poços de Caldas,3) Interior de MG,658
SAO SEBASTIAO PARAISO,2020,18º Departamento - Poços de Caldas,3) Interior de MG,597
SAO SEBASTIAO PARAISO,2021,18º Departamento - Poços de Caldas,3) Interior de MG,509
SAO TIAGO,2014,13º RISP - Barbacena,3) Interior de MG,69
SAO TIAGO,2015,13º RISP - Barbacena,3) Interior de MG,60
SAO TIAGO,2016,13º RISP - Barbacena,3) Interior de MG,58
SAO TIAGO,2017,13º RISP - Barbacena,3) Interior de MG,79
SAO TIAGO,2018,13º RISP - Barbacena,3) Interior de MG,71
SAO TIAGO,2019,13º RISP - Barbacena,3) Interior de MG,51
SAO TIAGO,2020,13º Departamento - Barbacena,3) Interior de MG,46
SAO TIAGO,2021,13º Departamento - Barbacena,3) Interior de MG,49
SAO TOMAS DE AQUINO,2014,18º RISP - Poços de Caldas,3) Interior de MG,58
SAO TOMAS DE AQUINO,2015,18º RISP - Poços de Caldas,3) Interior de MG,54
SAO TOMAS DE AQUINO,2016,18º RISP - Poços de Caldas,3) Interior de MG,48
SAO TOMAS DE AQUINO,2017,18º RISP - Poços de Caldas,3) Interior de MG,53
SAO TOMAS DE AQUINO,2018,18º RISP - Poços de Caldas,3) Interior de MG,50
SAO TOMAS DE AQUINO,2019,18º RISP - Poços de Caldas,3) Interior de MG,27
SAO TOMAS DE AQUINO,2020,18º Departamento - Poços de Caldas,3) Interior de MG,42
SAO TOMAS DE AQUINO,2021,18º Departamento - Poços de Caldas,3) Interior de MG,49
SAO TOME DAS LETRAS,2014,6º RISP - Lavras,3) Interior de MG,57
SAO TOME DAS LETRAS,2015,6º RISP - Lavras,3) Interior de MG,45
SAO TOME DAS LETRAS,2016,6º RISP - Lavras,3) Interior de MG,32
SAO TOME DAS LETRAS,2017,6º RISP - Lavras,3) Interior de MG,31
SAO TOME DAS LETRAS,2018,6º RISP - Lavras,3) Interior de MG,33
SAO TOME DAS LETRAS,2019,6º RISP - Lavras,3) Interior de MG,54
SAO TOME DAS LETRAS,2020,6º Departamento - Lavras,3) Interior de MG,51
SAO TOME DAS LETRAS,2021,6º Departamento - Lavras,3) Interior de MG,62
SAO VICENTE DE MINAS,2014,13º RISP - Barbacena,3) Interior de MG,50
SAO VICENTE DE MINAS,2015,13º RISP - Barbacena,3) Interior de MG,40
SAO VICENTE DE MINAS,2016,13º RISP - Barbacena,3) Interior de MG,51
SAO VICENTE DE MINAS,2017,13º RISP - Barbacena,3) Interior de MG,29
SAO VICENTE DE MINAS,2018,13º RISP - Barbacena,3) Interior de MG,48
SAO VICENTE DE MINAS,2019,13º RISP - Barbacena,3) Interior de MG,34
SAO VICENTE DE MINAS,2020,13º Departamento - Barbacena,3) Interior de MG,42
SAO VICENTE DE MINAS,2021,13º Departamento - Barbacena,3) Interior de MG,46
SAPUCAI-MIRIM,2014,17º RISP - Pouso Alegre,3) Interior de MG,16
SAPUCAI-MIRIM,2015,17º RISP - Pouso Alegre,3) Interior de MG,14
SAPUCAI-MIRIM,2016,17º RISP - Pouso Alegre,3) Interior de MG,19
SAPUCAI-MIRIM,2017,17º RISP - Pouso Alegre,3) Interior de MG,26
SAPUCAI-MIRIM,2018,17º RISP - Pouso Alegre,3) Interior de MG,23
SAPUCAI-MIRIM,2019,17º RISP - Pouso Alegre,3) Interior de MG,18
SAPUCAI-MIRIM,2020,17º Departamento - Pouso Alegre,3) Interior de MG,33
SAPUCAI-MIRIM,2021,17º Departamento - Pouso Alegre,3) Interior de MG,23
SARDOA,2014,8º RISP - Governador Valadares,3) Interior de MG,26
SARDOA,2015,8º RISP - Governador Valadares,3) Interior de MG,26
SARDOA,2016,8º RISP - Governador Valadares,3) Interior de MG,44
SARDOA,2017,8º RISP - Governador Valadares,3) Interior de MG,32
SARDOA,2018,8º RISP - Governador Valadares,3) Interior de MG,25
SARDOA,2019,8º RISP - Governador Valadares,3) Interior de MG,32
SARDOA,2020,8º Departamento - Governador Valadares,3) Interior de MG,37
SARDOA,2021,8º Departamento - Governador Valadares,3) Interior de MG,37
SARZEDO,2014,2º RISP - Contagem,2) RMBH (sem BH),212
SARZEDO,2015,2º RISP - Contagem,2) RMBH (sem BH),217
SARZEDO,2016,2º RISP - Contagem,2) RMBH (sem BH),214
SARZEDO,2017,2º RISP - Contagem,2) RMBH (sem BH),193
SARZEDO,2018,2º RISP - Contagem,2) RMBH (sem BH),183
SARZEDO,2019,2º RISP - Contagem,2) RMBH (sem BH),252
SARZEDO,2020,2º Departamento - Contagem,2) RMBH (sem BH),254
SARZEDO,2021,2º Departamento - Contagem,2) RMBH (sem BH),262
SEM-PEIXE,2014,12º RISP - Ipatinga,3) Interior de MG,3
SEM-PEIXE,2015,12º RISP - Ipatinga,3) Interior de MG,4
SEM-PEIXE,2016,12º RISP - Ipatinga,3) Interior de MG,9
SEM-PEIXE,2017,12º RISP - Ipatinga,3) Interior de MG,4
SEM-PEIXE,2018,12º RISP - Ipatinga,3) Interior de MG,7
SEM-PEIXE,2019,12º RISP - Ipatinga,3) Interior de MG,4
SEM-PEIXE,2020,12º Departamento - Ipatinga,3) Interior de MG,4
SEM-PEIXE,2021,12º Departamento - Ipatinga,3) Interior de MG,8
SENADOR AMARAL,2014,17º RISP - Pouso Alegre,3) Interior de MG,21
SENADOR AMARAL,2015,17º RISP - Pouso Alegre,3) Interior de MG,28
SENADOR AMARAL,2016,17º RISP - Pouso Alegre,3) Interior de MG,25
SENADOR AMARAL,2017,17º RISP - Pouso Alegre,3) Interior de MG,33
SENADOR AMARAL,2018,17º RISP - Pouso Alegre,3) Interior de MG,46
SENADOR AMARAL,2019,17º RISP - Pouso Alegre,3) Interior de MG,49
SENADOR AMARAL,2020,17º Departamento - Pouso Alegre,3) Interior de MG,39
SENADOR AMARAL,2021,17º Departamento - Pouso Alegre,3) Interior de MG,55
SENADOR CORTES,2014,4º RISP - Juiz de Fora,3) Interior de MG,13
SENADOR CORTES,2015,4º RISP - Juiz de Fora,3) Interior de MG,9
SENADOR CORTES,2016,4º RISP - Juiz de Fora,3) Interior de MG,19
SENADOR CORTES,2017,4º RISP - Juiz de Fora,3) Interior de MG,10
SENADOR CORTES,2018,4º RISP - Juiz de Fora,3) Interior de MG,7
SENADOR CORTES,2019,4º RISP - Juiz de Fora,3) Interior de MG,13
SENADOR CORTES,2020,4º Departamento - Juiz de Fora,3) Interior de MG,21
SENADOR CORTES,2021,4º Departamento - Juiz de Fora,3) Interior de MG,16
SENADOR FIRMINO,2014,4º RISP - Juiz de Fora,3) Interior de MG,49
SENADOR FIRMINO,2015,4º RISP - Juiz de Fora,3) Interior de MG,43
SENADOR FIRMINO,2016,4º RISP - Juiz de Fora,3) Interior de MG,61
SENADOR FIRMINO,2017,4º RISP - Juiz de Fora,3) Interior de MG,46
SENADOR FIRMINO,2018,4º RISP - Juiz de Fora,3) Interior de MG,51
SENADOR FIRMINO,2019,4º RISP - Juiz de Fora,3) Interior de MG,43
SENADOR FIRMINO,2020,4º Departamento - Juiz de Fora,3) Interior de MG,42
SENADOR FIRMINO,2021,4º Departamento - Juiz de Fora,3) Interior de MG,26
SENADOR JOSE BENTO,2014,17º RISP - Pouso Alegre,3) Interior de MG,2
SENADOR JOSE BENTO,2015,17º RISP - Pouso Alegre,3) Interior de MG,2
SENADOR JOSE BENTO,2016,17º RISP - Pouso Alegre,3) Interior de MG,3
SENADOR JOSE BENTO,2017,17º RISP - Pouso Alegre,3) Interior de MG,3
SENADOR JOSE BENTO,2018,17º RISP - Pouso Alegre,3) Interior de MG,8
SENADOR JOSE BENTO,2019,17º RISP - Pouso Alegre,3) Interior de MG,7
SENADOR JOSE BENTO,2020,17º Departamento - Pouso Alegre,3) Interior de MG,1
SENADOR JOSE BENTO,2021,17º Departamento - Pouso Alegre,3) Interior de MG,1
SENADOR MODESTINO GONCALVES,2014,14º RISP - Curvelo,3) Interior de MG,15
SENADOR MODESTINO GONCALVES,2015,14º RISP - Curvelo,3) Interior de MG,23
SENADOR MODESTINO GONCALVES,2016,14º RISP - Curvelo,3) Interior de MG,18
SENADOR MODESTINO GONCALVES,2017,14º RISP - Curvelo,3) Interior de MG,21
SENADOR MODESTINO GONCALVES,2018,14º RISP - Curvelo,3) Interior de MG,24
SENADOR MODESTINO GONCALVES,2019,14º RISP - Curvelo,3) Interior de MG,19
SENADOR MODESTINO GONCALVES,2020,14º Departamento - Curvelo,3) Interior de MG,16
SENADOR MODESTINO GONCALVES,2021,14º Departamento - Curvelo,3) Interior de MG,14
SENHORA DE OLIVEIRA,2014,13º RISP - Barbacena,3) Interior de MG,20
SENHORA DE OLIVEIRA,2015,13º RISP - Barbacena,3) Interior de MG,16
SENHORA DE OLIVEIRA,2016,13º RISP - Barbacena,3) Interior de MG,26
SENHORA DE OLIVEIRA,2017,13º RISP - Barbacena,3) Interior de MG,19
SENHORA DE OLIVEIRA,2018,13º RISP - Barbacena,3) Interior de MG,24
SENHORA DE OLIVEIRA,2019,13º RISP - Barbacena,3) Interior de MG,28
SENHORA DE OLIVEIRA,2020,13º Departamento - Barbacena,3) Interior de MG,26
SENHORA DE OLIVEIRA,2021,13º Departamento - Barbacena,3) Interior de MG,24
SENHORA DO PORTO,2014,8º RISP - Governador Valadares,3) Interior de MG,37
SENHORA DO PORTO,2015,8º RISP - Governador Valadares,3) Interior de MG,27
SENHORA DO PORTO,2016,8º RISP - Governador Valadares,3) Interior de MG,25
SENHORA DO PORTO,2017,8º RISP - Governador Valadares,3) Interior de MG,42
SENHORA DO PORTO,2018,8º RISP - Governador Valadares,3) Interior de MG,36
SENHORA DO PORTO,2019,8º RISP - Governador Valadares,3) Interior de MG,37
SENHORA DO PORTO,2020,8º Departamento - Governador Valadares,3) Interior de MG,37
SENHORA DO PORTO,2021,8º Departamento - Governador Valadares,3) Interior de MG,32
SENHORA DOS REMEDIOS,2014,13º RISP - Barbacena,3) Interior de MG,52
SENHORA DOS REMEDIOS,2015,13º RISP - Barbacena,3) Interior de MG,62
SENHORA DOS REMEDIOS,2016,13º RISP - Barbacena,3) Interior de MG,65
SENHORA DOS REMEDIOS,2017,13º RISP - Barbacena,3) Interior de MG,70
SENHORA DOS REMEDIOS,2018,13º RISP - Barbacena,3) Interior de MG,58
SENHORA DOS REMEDIOS,2019,13º RISP - Barbacena,3) Interior de MG,58
SENHORA DOS REMEDIOS,2020,13º Departamento - Barbacena,3) Interior de MG,42
SENHORA DOS REMEDIOS,2021,13º Departamento - Barbacena,3) Interior de MG,45
SERICITA,2014,12º RISP - Ipatinga,3) Interior de MG,22
SERICITA,2015,12º RISP - Ipatinga,3) Interior de MG,18
SERICITA,2016,12º RISP - Ipatinga,3) Interior de MG,25
SERICITA,2017,12º RISP - Ipatinga,3) Interior de MG,18
SERICITA,2018,12º RISP - Ipatinga,3) Interior de MG,22
SERICITA,2019,12º RISP - Ipatinga,3) Interior de MG,36
SERICITA,2020,12º Departamento - Ipatinga,3) Interior de MG,18
SERICITA,2021,12º Departamento - Ipatinga,3) Interior de MG,33
SERITINGA,2014,17º RISP - Pouso Alegre,3) Interior de MG,5
SERITINGA,2015,17º RISP - Pouso Alegre,3) Interior de MG,6
SERITINGA,2016,17º RISP - Pouso Alegre,3) Interior de MG,10
SERITINGA,2017,17º RISP - Pouso Alegre,3) Interior de MG,11
SERITINGA,2018,17º RISP - Pouso Alegre,3) Interior de MG,13
SERITINGA,2019,17º RISP - Pouso Alegre,3) Interior de MG,5
SERITINGA,2020,17º Departamento - Pouso Alegre,3) Interior de MG,18
SERITINGA,2021,17º Departamento - Pouso Alegre,3) Interior de MG,7
SERRA AZUL DE MINAS,2014,14º RISP - Curvelo,3) Interior de MG,54
SERRA AZUL DE MINAS,2015,14º RISP - Curvelo,3) Interior de MG,52
SERRA AZUL DE MINAS,2016,14º RISP - Curvelo,3) Interior de MG,54
SERRA AZUL DE MINAS,2017,14º RISP - Curvelo,3) Interior de MG,38
SERRA AZUL DE MINAS,2018,14º RISP - Curvelo,3) Interior de MG,28
SERRA AZUL DE MINAS,2019,14º RISP - Curvelo,3) Interior de MG,21
SERRA AZUL DE MINAS,2020,14º Departamento - Curvelo,3) Interior de MG,33
SERRA AZUL DE MINAS,2021,14º Departamento - Curvelo,3) Interior de MG,31
SERRA DA SAUDADE,2014,7º RISP - Divinópolis,3) Interior de MG,2
