Município,Ano,População,Número de Vítimas,Índice de Violência,RISP,RMBH,PIB per capita
CARMESIA,2021,2660.0,3.0,11.278195488721805,12º Departamento - Ipatinga,3) Interior de MG,14958.01
CARMO DA CACHOEIRA,2014,12276.0,73.0,59.46562398175302,6º RISP - Lavras,3) Interior de MG,16113.31
CARMO DA CACHOEIRA,2015,12302.0,62.0,50.39830921801334,6º RISP - Lavras,3) Interior de MG,16607.44
CARMO DA CACHOEIRA,2016,12326.0,68.0,55.16793769268213,6º RISP - Lavras,3) Interior de MG,19334.53
CARMO DA CACHOEIRA,2017,12350.0,81.0,65.58704453441295,6º RISP - Lavras,3) Interior de MG,18123.3
CARMO DA CACHOEIRA,2018,12158.0,87.0,71.55782201019905,6º RISP - Lavras,3) Interior de MG,18362.92
CARMO DA CACHOEIRA,2019,12170.0,106.0,87.09942481511914,6º RISP - Lavras,3) Interior de MG,16051.86
CARMO DA CACHOEIRA,2020,12182.0,67.0,54.9991791167296,6º Departamento - Lavras,3) Interior de MG,20405.05
CARMO DA CACHOEIRA,2021,12193.0,72.0,59.050274747806114,6º Departamento - Lavras,3) Interior de MG,26379.28
CARMO DA MATA,2014,11429.0,70.0,61.24770321112958,6º RISP - Lavras,3) Interior de MG,13864.92
CARMO DA MATA,2015,11475.0,68.0,59.25925925925926,6º RISP - Lavras,3) Interior de MG,14277.2
CARMO DA MATA,2016,11518.0,70.0,60.774440006945646,6º RISP - Lavras,3) Interior de MG,14219.99
CARMO DA MATA,2017,11559.0,63.0,54.502984687256685,6º RISP - Lavras,3) Interior de MG,14653.57
CARMO DA MATA,2018,11439.0,69.0,60.31995803829006,6º RISP - Lavras,3) Interior de MG,15932.55
CARMO DA MATA,2019,11476.0,67.0,58.382711746253044,6º RISP - Lavras,3) Interior de MG,16216.02
CARMO DA MATA,2020,11511.0,52.0,45.17418121796542,6º Departamento - Lavras,3) Interior de MG,16501.71
CARMO DA MATA,2021,11546.0,71.0,61.49315780356834,6º Departamento - Lavras,3) Interior de MG,23014.9
CARMO DE MINAS,2014,14550.0,94.0,64.60481099656357,17º RISP - Pouso Alegre,3) Interior de MG,11536.56
CARMO DE MINAS,2015,14645.0,87.0,59.40594059405941,17º RISP - Pouso Alegre,3) Interior de MG,12388.72
CARMO DE MINAS,2016,14736.0,86.0,58.360477741585235,17º RISP - Pouso Alegre,3) Interior de MG,13270.02
CARMO DE MINAS,2017,14822.0,94.0,63.41924166779112,17º RISP - Pouso Alegre,3) Interior de MG,12446.89
CARMO DE MINAS,2018,14769.0,65.0,44.011104340171975,17º RISP - Pouso Alegre,3) Interior de MG,13337.29
CARMO DE MINAS,2019,14859.0,74.0,49.801467124301766,17º RISP - Pouso Alegre,3) Interior de MG,14672.26
CARMO DE MINAS,2020,14947.0,62.0,41.47989563123035,17º Departamento - Pouso Alegre,3) Interior de MG,14581.23
CARMO DE MINAS,2021,15031.0,63.0,41.91337901669882,17º Departamento - Pouso Alegre,3) Interior de MG,19322.94
CARMO DO CAJURU,2014,21519.0,185.0,85.97053766438961,7º RISP - Divinópolis,3) Interior de MG,16473.81
CARMO DO CAJURU,2015,21735.0,238.0,109.50080515297905,7º RISP - Divinópolis,3) Interior de MG,16382.16
CARMO DO CAJURU,2016,21941.0,211.0,96.16699330021422,7º RISP - Divinópolis,3) Interior de MG,17505.89
CARMO DO CAJURU,2017,22136.0,195.0,88.09179616913624,7º RISP - Divinópolis,3) Interior de MG,18901.63
CARMO DO CAJURU,2018,22257.0,216.0,97.04811969268096,7º RISP - Divinópolis,3) Interior de MG,18333.91
CARMO DO CAJURU,2019,22478.0,261.0,116.11353323249399,7º RISP - Divinópolis,3) Interior de MG,20792.32
CARMO DO CAJURU,2020,22693.0,262.0,115.45410479002335,7º Departamento - Divinópolis,3) Interior de MG,22806.73
CARMO DO CAJURU,2021,22900.0,231.0,100.87336244541486,7º Departamento - Divinópolis,3) Interior de MG,27469.01
CARMO DO PARANAIBA,2014,30739.0,390.0,126.87465434789681,10º RISP - Patos de Minas,3) Interior de MG,17918.94
CARMO DO PARANAIBA,2015,30782.0,459.0,149.11311805600675,10º RISP - Patos de Minas,3) Interior de MG,19020.65
CARMO DO PARANAIBA,2016,30823.0,501.0,162.5409596729715,10º RISP - Patos de Minas,3) Interior de MG,22666.74
CARMO DO PARANAIBA,2017,30861.0,453.0,146.78720715466122,10º RISP - Patos de Minas,3) Interior de MG,23891.96
CARMO DO PARANAIBA,2018,30324.0,372.0,122.67510882469331,10º RISP - Patos de Minas,3) Interior de MG,23796.97
CARMO DO PARANAIBA,2019,30329.0,381.0,125.62234165320321,10º RISP - Patos de Minas,3) Interior de MG,24400.93
CARMO DO PARANAIBA,2020,30334.0,333.0,109.77780708116305,10º Departamento - Patos de Minas,3) Interior de MG,28267.25
CARMO DO PARANAIBA,2021,30339.0,350.0,115.36306404298098,10º Departamento - Patos de Minas,3) Interior de MG,34945.92
CARMO DO RIO CLARO,2014,21273.0,155.0,72.86231373102055,18º RISP - Poços de Caldas,3) Interior de MG,16038.29
CARMO DO RIO CLARO,2015,21338.0,131.0,61.392820320554875,18º RISP - Poços de Caldas,3) Interior de MG,17227.97
CARMO DO RIO CLARO,2016,21400.0,137.0,64.01869158878505,18º RISP - Poços de Caldas,3) Interior de MG,20743.04
CARMO DO RIO CLARO,2017,21458.0,170.0,79.22453164320999,18º RISP - Poços de Caldas,3) Interior de MG,21009.39
CARMO DO RIO CLARO,2018,21180.0,139.0,65.62795089707271,18º RISP - Poços de Caldas,3) Interior de MG,22395.71
CARMO DO RIO CLARO,2019,21225.0,149.0,70.20023557126031,18º RISP - Poços de Caldas,3) Interior de MG,24074.03
CARMO DO RIO CLARO,2020,21268.0,130.0,61.12469437652812,18º Departamento - Poços de Caldas,3) Interior de MG,27371.38
CARMO DO RIO CLARO,2021,21310.0,130.0,61.00422336931018,18º Departamento - Poços de Caldas,3) Interior de MG,32595.84
CARMOPOLIS DE MINAS,2014,18416.0,84.0,45.61251086012163,6º RISP - Lavras,3) Interior de MG,18741.19
CARMOPOLIS DE MINAS,2015,18619.0,69.0,37.05891830925398,6º RISP - Lavras,3) Interior de MG,19666.14
CARMOPOLIS DE MINAS,2016,18812.0,56.0,29.76823304273868,6º RISP - Lavras,3) Interior de MG,20244.57
CARMOPOLIS DE MINAS,2017,18995.0,48.0,25.269807844169517,6º RISP - Lavras,3) Interior de MG,19241.75
CARMOPOLIS DE MINAS,2018,19144.0,64.0,33.43083994985374,6º RISP - Lavras,3) Interior de MG,21598.06
CARMOPOLIS DE MINAS,2019,19355.0,69.0,35.64970291914234,6º RISP - Lavras,3) Interior de MG,21103.65
CARMOPOLIS DE MINAS,2020,19559.0,72.0,36.811697939567466,6º Departamento - Lavras,3) Interior de MG,20871.35
CARMOPOLIS DE MINAS,2021,19756.0,68.0,34.41992306134845,6º Departamento - Lavras,3) Interior de MG,23365.28
CARNEIRINHO,2014,9939.0,75.0,75.46030787805614,5º RISP - Uberaba,3) Interior de MG,25368.56
CARNEIRINHO,2015,9985.0,56.0,56.08412618928392,5º RISP - Uberaba,3) Interior de MG,26109.4
CARNEIRINHO,2016,10030.0,59.0,58.8235294117647,5º RISP - Uberaba,3) Interior de MG,30406.78
CARNEIRINHO,2017,10072.0,53.0,52.62112787926926,5º RISP - Uberaba,3) Interior de MG,31624.35
CARNEIRINHO,2018,9986.0,69.0,69.09673542960145,5º RISP - Uberaba,3) Interior de MG,31888.57
CARNEIRINHO,2019,10027.0,47.0,46.87344170739005,5º RISP - Uberaba,3) Interior de MG,30298.88
CARNEIRINHO,2020,10066.0,69.0,68.54758593284323,5º Departamento - Uberaba,3) Interior de MG,37151.78
CARNEIRINHO,2021,10103.0,56.0,55.42908047114718,5º Departamento - Uberaba,3) Interior de MG,40332.68
CARRANCAS,2014,4089.0,13.0,31.792614331132306,6º RISP - Lavras,3) Interior de MG,16019.43
CARRANCAS,2015,4096.0,12.0,29.296875,6º RISP - Lavras,3) Interior de MG,15978.26
CARRANCAS,2016,4103.0,23.0,56.05654399220083,6º RISP - Lavras,3) Interior de MG,18039.15
CARRANCAS,2017,4110.0,15.0,36.496350364963504,6º RISP - Lavras,3) Interior de MG,19050.97
CARRANCAS,2018,4044.0,17.0,42.0375865479723,6º RISP - Lavras,3) Interior de MG,20655.92
CARRANCAS,2019,4047.0,20.0,49.41932295527552,6º RISP - Lavras,3) Interior de MG,30217.03
CARRANCAS,2020,4049.0,32.0,79.031859718449,6º Departamento - Lavras,3) Interior de MG,27671.29
CARRANCAS,2021,4052.0,22.0,54.29417571569595,6º Departamento - Lavras,3) Interior de MG,43842.86
CARVALHOPOLIS,2014,3523.0,12.0,34.06187908032926,18º RISP - Poços de Caldas,3) Interior de MG,12110.9
CARVALHOPOLIS,2015,3544.0,12.0,33.86004514672686,18º RISP - Poços de Caldas,3) Interior de MG,13481.77
CARVALHOPOLIS,2016,3563.0,14.0,39.29273084479371,18º RISP - Poços de Caldas,3) Interior de MG,15611.0
CARVALHOPOLIS,2017,3581.0,9.0,25.13264451270595,18º RISP - Poços de Caldas,3) Interior de MG,14184.76
CARVALHOPOLIS,2018,3560.0,15.0,42.13483146067416,18º RISP - Poços de Caldas,3) Interior de MG,13069.21
CARVALHOPOLIS,2019,3579.0,6.0,16.764459346186086,18º RISP - Poços de Caldas,3) Interior de MG,13263.13
CARVALHOPOLIS,2020,3597.0,12.0,33.36113427856547,18º Departamento - Poços de Caldas,3) Interior de MG,16355.78
CARVALHOPOLIS,2021,3614.0,7.0,19.36912008854455,18º Departamento - Poços de Caldas,3) Interior de MG,19752.88
CARVALHOS,2014,4642.0,27.0,58.16458423093494,17º RISP - Pouso Alegre,3) Interior de MG,9550.27
CARVALHOS,2015,4633.0,8.0,17.267429311461257,17º RISP - Pouso Alegre,3) Interior de MG,10094.47
CARVALHOS,2016,4625.0,19.0,41.08108108108109,17º RISP - Pouso Alegre,3) Interior de MG,10868.81
CARVALHOS,2017,4617.0,18.0,38.98635477582846,17º RISP - Pouso Alegre,3) Interior de MG,12005.28
CARVALHOS,2018,4495.0,16.0,35.59510567296997,17º RISP - Pouso Alegre,3) Interior de MG,12996.35
CARVALHOS,2019,4478.0,9.0,20.098258150960252,17º RISP - Pouso Alegre,3) Interior de MG,14310.21
CARVALHOS,2020,4461.0,17.0,38.10804752297691,17º Departamento - Pouso Alegre,3) Interior de MG,15669.17
CARVALHOS,2021,4445.0,19.0,42.744656917885266,17º Departamento - Pouso Alegre,3) Interior de MG,18141.26
CASA GRANDE,2014,2308.0,3.0,12.998266897746968,13º RISP - Barbacena,3) Interior de MG,13316.15
CASA GRANDE,2015,2308.0,4.0,17.33102253032929,13º RISP - Barbacena,3) Interior de MG,13144.3
CASA GRANDE,2016,2309.0,3.0,12.9926375054136,13º RISP - Barbacena,3) Interior de MG,15770.86
CASA GRANDE,2017,2309.0,7.0,30.316154179298398,13º RISP - Barbacena,3) Interior de MG,26157.71
CASA GRANDE,2018,2260.0,6.0,26.548672566371682,13º RISP - Barbacena,3) Interior de MG,19530.13
CASA GRANDE,2019,2257.0,3.0,13.29198050509526,13º RISP - Barbacena,3) Interior de MG,21249.95
CASA GRANDE,2020,2254.0,11.0,48.80212954747117,13º Departamento - Barbacena,3) Interior de MG,24581.27
CASA GRANDE,2021,2251.0,10.0,44.4247001332741,13º Departamento - Barbacena,3) Interior de MG,30760.19
CASCALHO RICO,2014,3018.0,15.0,49.70178926441352,9º RISP - Uberlândia,3) Interior de MG,16913.26
CASCALHO RICO,2015,3037.0,15.0,49.39084622983207,9º RISP - Uberlândia,3) Interior de MG,15983.49
CASCALHO RICO,2016,3055.0,13.0,42.5531914893617,9º RISP - Uberlândia,3) Interior de MG,19565.44
CASCALHO RICO,2017,3071.0,12.0,39.07521979811136,9º RISP - Uberlândia,3) Interior de MG,16364.63
CASCALHO RICO,2018,3057.0,8.0,26.169447170428526,9º RISP - Uberlândia,3) Interior de MG,16759.51
CASCALHO RICO,2019,3075.0,6.0,19.51219512195122,9º RISP - Uberlândia,3) Interior de MG,19770.97
CASCALHO RICO,2020,3092.0,14.0,45.278137128072444,9º Departamento - Uberlândia,3) Interior de MG,22080.69
CASCALHO RICO,2021,3108.0,12.0,38.61003861003861,9º Departamento - Uberlândia,3) Interior de MG,25741.18
CASSIA,2014,17991.0,141.0,78.3725195931299,18º RISP - Poços de Caldas,3) Interior de MG,15843.79
CASSIA,2015,18014.0,150.0,83.26856889086267,18º RISP - Poços de Caldas,3) Interior de MG,16008.05
CASSIA,2016,18036.0,177.0,98.13705921490353,18º RISP - Poços de Caldas,3) Interior de MG,19243.02
CASSIA,2017,18057.0,162.0,89.71589965110483,18º RISP - Poços de Caldas,3) Interior de MG,17589.49
CASSIA,2018,17739.0,138.0,77.79468966683578,18º RISP - Poços de Caldas,3) Interior de MG,18414.23
CASSIA,2019,17740.0,153.0,86.24577226606539,18º RISP - Poços de Caldas,3) Interior de MG,19038.73
CASSIA,2020,17740.0,163.0,91.88275084554678,18º Departamento - Poços de Caldas,3) Interior de MG,21795.17
CASSIA,2021,17741.0,155.0,87.3682430528155,18º Departamento - Poços de Caldas,3) Interior de MG,24600.35
CATAGUASES,2014,73712.0,560.0,75.9713479487736,4º RISP - Juiz de Fora,3) Interior de MG,18376.5
CATAGUASES,2015,74171.0,570.0,76.8494425044829,4º RISP - Juiz de Fora,3) Interior de MG,19071.78
CATAGUASES,2016,74609.0,518.0,69.42862121191814,4º RISP - Juiz de Fora,3) Interior de MG,19890.62
CATAGUASES,2017,75025.0,588.0,78.37387537487504,4º RISP - Juiz de Fora,3) Interior de MG,21062.01
CATAGUASES,2018,74691.0,553.0,74.03837142359856,4º RISP - Juiz de Fora,3) Interior de MG,20663.49
CATAGUASES,2019,75123.0,552.0,73.47949363044607,4º RISP - Juiz de Fora,3) Interior de MG,22129.17
CATAGUASES,2020,75540.0,533.0,70.55864442679375,4º Departamento - Juiz de Fora,3) Interior de MG,20462.65
CATAGUASES,2021,75942.0,532.0,70.05346185246636,4º Departamento - Juiz de Fora,3) Interior de MG,21748.3
CATAS ALTAS,2014,5184.0,24.0,46.29629629629629,12º RISP - Ipatinga,3) Interior de MG,87923.76
CATAS ALTAS,2015,5230.0,35.0,66.92160611854685,12º RISP - Ipatinga,3) Interior de MG,52580.24
CATAS ALTAS,2016,5274.0,34.0,64.46719757299962,12º RISP - Ipatinga,3) Interior de MG,52146.24
CATAS ALTAS,2017,5316.0,25.0,47.02784048156509,12º RISP - Ipatinga,3) Interior de MG,114839.64
CATAS ALTAS,2018,5330.0,39.0,73.17073170731707,12º RISP - Ipatinga,3) Interior de MG,78800.28
CATAS ALTAS,2019,5376.0,32.0,59.52380952380952,12º RISP - Ipatinga,3) Interior de MG,205245.47
CATAS ALTAS,2020,5421.0,33.0,60.874377421140004,12º Departamento - Ipatinga,3) Interior de MG,201783.4
CATAS ALTAS,2021,5465.0,27.0,49.40530649588289,12º Departamento - Ipatinga,3) Interior de MG,920833.97
CATAS ALTAS DA NORUEGA,2014,3623.0,21.0,57.963014076731994,13º RISP - Barbacena,3) Interior de MG,7666.32
CATAS ALTAS DA NORUEGA,2015,3638.0,20.0,54.975261132490374,13º RISP - Barbacena,3) Interior de MG,7766.31
CATAS ALTAS DA NORUEGA,2016,3652.0,21.0,57.50273822562979,13º RISP - Barbacena,3) Interior de MG,7284.78
CATAS ALTAS DA NORUEGA,2017,3666.0,35.0,95.47190398254229,13º RISP - Barbacena,3) Interior de MG,9742.75
CATAS ALTAS DA NORUEGA,2018,3629.0,21.0,57.867181041609264,13º RISP - Barbacena,3) Interior de MG,9664.18
CATAS ALTAS DA NORUEGA,2019,3641.0,30.0,82.39494644328481,13º RISP - Barbacena,3) Interior de MG,9705.96
CATAS ALTAS DA NORUEGA,2020,3653.0,21.0,57.48699698877635,13º Departamento - Barbacena,3) Interior de MG,10234.36
CATAS ALTAS DA NORUEGA,2021,3665.0,19.0,51.84174624829468,13º Departamento - Barbacena,3) Interior de MG,11130.5
CATUJI,2014,6721.0,48.0,71.41794375836929,15º RISP - Teófilo Otoni,3) Interior de MG,6872.3
CATUJI,2015,6683.0,52.0,77.80936705072573,15º RISP - Teófilo Otoni,3) Interior de MG,8764.74
CATUJI,2016,6646.0,41.0,61.69124285284382,15º RISP - Teófilo Otoni,3) Interior de MG,8379.89
CATUJI,2017,6612.0,47.0,71.08287961282517,15º RISP - Teófilo Otoni,3) Interior de MG,9524.99
CATUJI,2018,6366.0,51.0,80.11310084825637,15º RISP - Teófilo Otoni,3) Interior de MG,9436.26
CATUJI,2019,6311.0,41.0,64.9659324988116,15º RISP - Teófilo Otoni,3) Interior de MG,10142.71
CATUJI,2020,6257.0,34.0,54.33914016301742,15º Departamento - Teófilo Otoni,3) Interior de MG,11033.0
CATUJI,2021,6206.0,61.0,98.29197550757331,15º Departamento - Teófilo Otoni,3) Interior de MG,13420.7
CATUTI,2014,5187.0,15.0,28.91844997108155,11º RISP - Montes Claros,3) Interior de MG,6494.41
CATUTI,2015,5174.0,23.0,44.453034402783146,11º RISP - Montes Claros,3) Interior de MG,6864.53
CATUTI,2016,5163.0,23.0,44.547743559945765,11º RISP - Montes Claros,3) Interior de MG,7757.99
CATUTI,2017,5151.0,29.0,56.299747621821005,11º RISP - Montes Claros,3) Interior de MG,7667.58
CATUTI,2018,5008.0,24.0,47.92332268370607,11º RISP - Montes Claros,3) Interior de MG,7986.46
CATUTI,2019,4986.0,26.0,52.146008824709185,11º RISP - Montes Claros,3) Interior de MG,8915.24
CATUTI,2020,4965.0,32.0,64.45115810674723,11º Departamento - Montes Claros,3) Interior de MG,10248.34
CATUTI,2021,4944.0,27.0,54.6116504854369,11º Departamento - Montes Claros,3) Interior de MG,11497.57
CAXAMBU,2014,22244.0,172.0,77.32422226218306,17º RISP - Pouso Alegre,3) Interior de MG,12570.79
CAXAMBU,2015,22231.0,162.0,72.87121586973146,17º RISP - Pouso Alegre,3) Interior de MG,13567.03
CAXAMBU,2016,22219.0,135.0,60.758810027453976,17º RISP - Pouso Alegre,3) Interior de MG,13921.77
CAXAMBU,2017,22208.0,151.0,67.99351585014409,17º RISP - Pouso Alegre,3) Interior de MG,14828.15
CAXAMBU,2018,21703.0,139.0,64.04644519190896,17º RISP - Pouso Alegre,3) Interior de MG,15552.54
CAXAMBU,2019,21656.0,166.0,76.65312153675656,17º RISP - Pouso Alegre,3) Interior de MG,16611.39
CAXAMBU,2020,21610.0,169.0,78.20453493752892,17º Departamento - Pouso Alegre,3) Interior de MG,16343.37
CAXAMBU,2021,21566.0,170.0,78.82778447556339,17º Departamento - Pouso Alegre,3) Interior de MG,17204.61
CEDRO DO ABAETE,2014,1222.0,5.0,40.91653027823241,7º RISP - Divinópolis,3) Interior de MG,12769.24
CEDRO DO ABAETE,2015,1218.0,23.0,188.83415435139574,7º RISP - Divinópolis,3) Interior de MG,14169.33
CEDRO DO ABAETE,2016,1213.0,17.0,140.14839241549876,7º RISP - Divinópolis,3) Interior de MG,17969.43
CEDRO DO ABAETE,2017,1209.0,24.0,198.51116625310175,7º RISP - Divinópolis,3) Interior de MG,14456.15
CEDRO DO ABAETE,2018,1171.0,17.0,145.17506404782236,7º RISP - Divinópolis,3) Interior de MG,15474.7
CEDRO DO ABAETE,2019,1164.0,5.0,42.9553264604811,7º RISP - Divinópolis,3) Interior de MG,16869.37
CEDRO DO ABAETE,2020,1157.0,13.0,112.35955056179775,7º Departamento - Divinópolis,3) Interior de MG,19127.3
CEDRO DO ABAETE,2021,1150.0,12.0,104.34782608695653,7º Departamento - Divinópolis,3) Interior de MG,19483.63
CENTRAL DE MINAS,2014,7051.0,31.0,43.965394979435544,8º RISP - Governador Valadares,3) Interior de MG,9735.49
CENTRAL DE MINAS,2015,7072.0,22.0,31.108597285067873,8º RISP - Governador Valadares,3) Interior de MG,10606.9
CENTRAL DE MINAS,2016,7092.0,35.0,49.35138183869149,8º RISP - Governador Valadares,3) Interior de MG,11615.63
CENTRAL DE MINAS,2017,7112.0,22.0,30.93363329583802,8º RISP - Governador Valadares,3) Interior de MG,10952.16
CENTRAL DE MINAS,2018,7017.0,25.0,35.62776115148924,8º RISP - Governador Valadares,3) Interior de MG,10509.94
CENTRAL DE MINAS,2019,7032.0,28.0,39.817974971558584,8º RISP - Governador Valadares,3) Interior de MG,11675.12
CENTRAL DE MINAS,2020,7046.0,34.0,48.254328697133126,8º Departamento - Governador Valadares,3) Interior de MG,11564.37
CENTRAL DE MINAS,2021,7059.0,21.0,29.749256268593285,8º Departamento - Governador Valadares,3) Interior de MG,12334.73
CENTRALINA,2014,10593.0,64.0,60.41725667893893,9º RISP - Uberlândia,3) Interior de MG,13170.36
CENTRALINA,2015,10604.0,43.0,40.55073557148246,9º RISP - Uberlândia,3) Interior de MG,14924.31
CENTRALINA,2016,10613.0,56.0,52.7654763026477,9º RISP - Uberlândia,3) Interior de MG,17872.71
CENTRALINA,2017,10622.0,50.0,47.072114479382414,9º RISP - Uberlândia,3) Interior de MG,25534.76
CENTRALINA,2018,10425.0,57.0,54.67625899280576,9º RISP - Uberlândia,3) Interior de MG,24211.05
CENTRALINA,2019,10350.0,45.0,43.47826086956522,9º RISP - Uberlândia,3) Interior de MG,27057.52
CENTRALINA,2020,10346.0,56.0,54.12719891745603,9º Departamento - Uberlândia,3) Interior de MG,29533.08
CENTRALINA,2021,10343.0,46.0,44.474523832543746,9º Departamento - Uberlândia,3) Interior de MG,33942.79
CHACARA,2014,3010.0,32.0,106.31229235880399,4º RISP - Juiz de Fora,3) Interior de MG,10369.52
CHACARA,2015,3042.0,33.0,108.48126232741618,4º RISP - Juiz de Fora,3) Interior de MG,11159.05
CHACARA,2016,3072.0,22.0,71.61458333333333,4º RISP - Juiz de Fora,3) Interior de MG,12219.61
CHACARA,2017,3101.0,27.0,87.0686875201548,4º RISP - Juiz de Fora,3) Interior de MG,11738.95
CHACARA,2018,3121.0,19.0,60.87792374239026,4º RISP - Juiz de Fora,3) Interior de MG,11905.91
CHACARA,2019,3154.0,24.0,76.09384908053266,4º RISP - Juiz de Fora,3) Interior de MG,12553.46
CHACARA,2020,3186.0,34.0,106.71688637790334,4º Departamento - Juiz de Fora,3) Interior de MG,13720.56
CHACARA,2021,3216.0,26.0,80.8457711442786,4º Departamento - Juiz de Fora,3) Interior de MG,14661.46
CHALE,2014,5814.0,9.0,15.479876160990713,12º RISP - Ipatinga,3) Interior de MG,10210.73
CHALE,2015,5817.0,13.0,22.348289496303938,12º RISP - Ipatinga,3) Interior de MG,10179.4
CHALE,2016,5820.0,9.0,15.463917525773196,12º RISP - Ipatinga,3) Interior de MG,13010.01
CHALE,2017,5823.0,8.0,13.738622703074016,12º RISP - Ipatinga,3) Interior de MG,11762.32
CHALE,2018,5709.0,12.0,21.019442984760904,12º RISP - Ipatinga,3) Interior de MG,13207.53
CHALE,2019,5704.0,15.0,26.297335203366057,12º RISP - Ipatinga,3) Interior de MG,11440.05
CHALE,2020,5699.0,16.0,28.075100894893843,12º Departamento - Ipatinga,3) Interior de MG,14716.42
CHALE,2021,5695.0,9.0,15.803336259877085,12º Departamento - Ipatinga,3) Interior de MG,20049.37
CHAPADA DO NORTE,2014,15648.0,32.0,20.449897750511248,14º RISP - Curvelo,3) Interior de MG,5230.52
CHAPADA DO NORTE,2015,15657.0,51.0,32.57328990228013,14º RISP - Curvelo,3) Interior de MG,5468.45
CHAPADA DO NORTE,2016,15666.0,42.0,26.80965147453083,14º RISP - Curvelo,3) Interior de MG,5790.73
